"text","category"
"봉사활동 실적 연계사이트(1365자원봉사포털, VMS, DOVOL)에 등록되어 있는 봉사기관의 활동이라도 ""2025학년도 학생 봉사활동 운영 계획""에 벗어날 경우 실적으로 인정하지 않으므로 사전에 반드시 담임선생님과 상담 후 실시해야 합니다.","기타"
"자녀가 아이디와 비밀번호 관리를 잘 할 수 있도록 지도해 주십시오.(14세 미만의 법정 대리인에게는 안내 가능) 사.","기타"
")2. 개설부서 : 총 10개 부서 (변경 가능)3. 수강신청 기간 : 5월 26일(월) 20:00 ~ 5월 29일(목) 21:00까지 (신청기간 이후 추가 신청 불가)e 알리미 회원 가입 필수, 수강신청 기간에 알리미 꼭 확인하고 강사 핸드폰으로 신청4. 수강 신청 방법 : 부모님께서 부서 강사님께 휴대폰 문자로 직접 신청(카톡 등 SNS 신청 X) 문자 예시) 검단초 학년 반 ( )부 ( )반 신청합니다.(A, B, C반 중)1) 누락 내용이 없도록 위 신청 양식에 따라 신청해 주십시오.","제출"
"신청 양식 내용 중 학생 인적 사항(출석번호까지) 및 A, B 반을 제대로 기입하지 않으면 접수 확정이 되지 않습니다.2) 강사님 휴대폰에 도착한 문자 순서대로 선착순 접수, 월요일 20시 이전에 도착한 문자는 무효처리3) 문자 도착 시간을 접수 명단에 기록, 공정하고 정확하게 처리하며 최종적으로 담당 교사가 확인(신청 기간 이후 수강 확정 및 대기 5명 순서를 문자로 보내드립니다.)4) 신청자가 최소 인원 미달일 경우 강좌가 폐강될 수 있음5) 결과 발표 : 5월 30일(금) 10:00 이후로 문자 통보 (이후 추가 신청 불가능)6) 수강료 납부 : 6월 23일(월) ~ 6월 27일(금) 스쿨뱅킹 통장에서 인출7) 자유수강권: 1) 지원금액: 1인당 연간 60만원 이하로 예산 범위 내에서 지원2) 인당 연간 사용 한도금액 초과 후에 수강하는 선택형 교육 프로그램은 보호자(학부모)가 수강료 부담하여야 함8) 환불 안내 : 무단결석은 환불되지 않으며, 수강료를 한 달 이상 미납할 경우 수강이 취소되고 환불 규정은 아래와 같습니다.구 분반환 사유 발생일반환금액(월 단위)선택형 교육 프로그램을 운영할 수 없게 된 경우선택형 교육 프로그램을 운영할 수 없게 된 날이미 납부한 수강료를 일할 계산한 금액 이미 구입한 도서 및 재료 구입비는 제외학습자가 본인의 의사로 수강을 포기한 경우수강개시 이전이미 납부한 수강료 전액총 수강시간의 1/3경과 전이미 납부한 수강료의 2/3 해당액 이미 구입한 도서 및 재료구입비는 제외총 수강시간의 1/2경과 전(총 수강시간의 50%까지)이미 납부한 수강료의 1/2 해당액 이미 구입한 도서 및 재료구입비는 제외총 수강시간의 1/2경과 후(총 수강 시간의 50% 초과)환불하지 아니함학습자가 수강이 불가능한 경우 (전출, 입원, 질병, 부상 등)학습자가 수강이 불가능해진 날이미 납부한 수강료를 2주 단위로 계산 한 금액(이미 구입한 도서 및 재료 구입비는 제외) 늘봄학교 담당자 070-5090-7758 (13:00 ~ 16:30)2025. 5. 22.검 단 초 등 학 교 장 문자 예시) 검단초 학년 반 ( )부 ( )반 신청합니다.(A, B, C반 중) 구 분 반환 사유 발생일 반환금액(월 단위) 선택형 교육 프로그램을 운영할 수 없게 된 경우 선택형 교육 프로그램을 운영할 수 없게 된 날 이미 납부한 수강료를 일할 계산한 금액 이미 구입한 도서 및 재료 구입비는 제외 학습자가 본인의 의사로 수강을 포기한 경우 수강개시 이전 이미 납부한 수강료 전액 총 수강시간의 1/3경과 전 이미 납부한 수강료의 2/3 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 전(총 수강시간의 50%까지) 이미 납부한 수강료의 1/2 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 후(총 수강 시간의 50% 초과) 환불하지 아니함 학습자가 수강이 불가능한 경우 (전출, 입원, 질병, 부상 등) 학습자가 수강이 불가능해진 날 이미 납부한 수강료를 2주 단위로 계산 한 금액(이미 구입한 도서 및 재료 구입비는 제외) 문자 예시) 검단초 학년 반 ( )부 ( )반 신청합니다.(A, B, C반 중) 구 분 반환 사유 발생일 반환금액(월 단위) 선택형 교육 프로그램을 운영할 수 없게 된 경우 선택형 교육 프로그램을 운영할 수 없게 된 날 이미 납부한 수강료를 일할 계산한 금액 이미 구입한 도서 및 재료 구입비는 제외 학습자가 본인의 의사로 수강을 포기한 경우 수강개시 이전 이미 납부한 수강료 전액 총 수강시간의 1/3경과 전 이미 납부한 수강료의 2/3 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 전(총 수강시간의 50%까지) 이미 납부한 수강료의 1/2 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 후(총 수강 시간의 50% 초과) 환불하지 아니함 학습자가 수강이 불가능한 경우 (전출, 입원, 질병, 부상 등) 학습자가 수강이 불가능해진 날 이미 납부한 수강료를 2주 단위로 계산 한 금액(이미 구입한 도서 및 재료 구입비는 제외) 문자 예시) 검단초 학년 반 ( )부 ( )반 신청합니다.(A, B, C반 중) 구 분 반환 사유 발생일 반환금액(월 단위) 선택형 교육 프로그램을 운영할 수 없게 된 경우 선택형 교육 프로그램을 운영할 수 없게 된 날 이미 납부한 수강료를 일할 계산한 금액 이미 구입한 도서 및 재료 구입비는 제외 학습자가 본인의 의사로 수강을 포기한 경우 수강개시 이전 이미 납부한 수강료 전액 총 수강시간의 1/3경과 전 이미 납부한 수강료의 2/3 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 전(총 수강시간의 50%까지) 이미 납부한 수강료의 1/2 해당액 이미 구입한 도서 및 재료구입비는 제외 총 수강시간의 1/2경과 후(총 수강 시간의 50% 초과) 환불하지 아니함 학습자가 수강이 불가능한 경우 (전출, 입원, 질병, 부상 등) 학습자가 수강이 불가능해진 날 이미 납부한 수강료를 2주 단위로 계산 한 금액(이미 구입한 도서 및 재료 구입비는 제외) 순 부서명 요일 시간 학년 정원 강사료(12주) 수용비(12주) 교재, 재료비(12주) 교실 강사 1 음악줄넘기 월 A 1:00~2:20 1-2 20 81,0원 4,800원 X 다목적실 김o지 B 2:30~3:50 1-6 20 2 주산암산 화 A 1:40~3:00 1-4 20 81,0원 4,800원 교재20,0원 별관 3층 방과후교실 1실 차o미 B 3:10~4:30 1-6 20 3 바이올린 화 A 1:40~3:00 1-4 20 81,0원 4,800원 악기 개별 구매(강사 문의) 별관 3층 방과후교실 2실 한o은 B 3:10~4:30 1-6 20 4 생명과학 수 A 1:00~2:20 1-2 20 81,0원 4,800원 재료60,0원 별관 3층방과후교실 2실 엄o영 B 2:30~3:50 1-6 20 5 배드민턴 수 A 1:00~2:20 1-2 20 81,0원 4,800원 재료18,0원 체육관 이o주 B 2:30~3:50 3-6 20 6 코딩 목 A 1:40~3:00 1-2 20 81,0원 4,800원 교재 12,0원 별관2층 컴퓨터실 김o우 B 3:10~4:30 3-6 20 7 로봇과학 목 A 1:40~3:00 1-4 20 81,0원 4,800원 (3~6개월 사용)재료: 저학년75,0원재료: 고학년80,0원 별관 3층방과후교실 2실 이o림 B 3:10~4:30 3-6 20 8 공예(11주) 금 A 1:40~3:00 1-2 20 74,250원 4,400원 재료38,500원 별관 3층방과후교실 2실 김o경 B 3:10~4:30 1-6 20 9 smart English (주3회, 12주 수업)6월 4일(수)2기 시작 월,수 A 12:50~1:30 1-2 20 121,680원 7,200원 교재A반: 44,0원B-D반: 40,0원 별관 3층 방과후교실 1실(6.4. 2기 시작) 주o연 B 1:40~2:20 2-4 20 C 2:30~3:10 4-5 20 D 3:20~4:00 5-6 20 금 A 1:40~2:20 1-2 20 B 2:25~3:05 2-4 20 C 3:10~3:50 4-5 20 D 3:55~4:35 5-6 20 10 컴퓨터8.12. 휴강(11주) 컴활용 화 A 1:40~3:00 1-3 20 74,250원(8.12. 휴강) 4,400원 교재15,0원 별관2층 컴퓨터실 안o진 자격증 B 3:10~4:30 4-6 20 74,250원(8.12. 휴강) 4,400원 교재 15,0~17,0원 운영일 및 시각은 학교 교육과정 운영 상황에 따라 변동될 수 있음.","비용"
"장애인 등에 대한 특수교육법 제19조2항 및 동법 시행령 제14조1항에 의거하여 의무교육의 취학유예를 신청합니다.","제출"
"신청자는 개인정보의 수집 이용에 대한 동의를 거부할 수 있으며 단, 동의를 거부할 경우 개인정보가 필요한 특수교육대상자 선정 배치 업무처리 및 관련서비스의 제공, 관리에 제한이 있을 수 있습니다. 위와 같이 개인정보를 수집 이용하는데 동의하십니까?","제출"
"신청자는 개인정보의 제3자 제공에 대한 동의를 거부할 수 있으며 단, 동의를 거부할 경우 개인정보가 필요한 특수교육대상자 선정 배치 업무처리 및 관련서비스의 제공, 관리에 제한이 있을 수 있습니다. 위와 같이 개인정보를 제3자 제공하는데 동의하십니까?","제출"
"심사 보충자료 - 성명, 소속기관, 장애유형, 등록장애명/장애정도, 주소 기재","제출"
"보호자(담임교사) 의견서를 제출합니다.","제출"
"심사청구의 이유를 구체적으로 기재하고 입증자료를 첨부합니다.","제출"
"주소 확인 방법: 행정정보공동이용 업무포털 혹은 주민등록등본을 확인하여 담당교사가 서명함","기타"
"의심되는 장애유형: 특수교육법에 해당하는 장애 1개만 작성","제출"
"등록장애 및 정도: 복지카드 등록 상 장애명 및 정도 기재","제출"
"배치유형: 일반/특수/순회/신규 택1","제출"
"휠체어사용여부 선택","제출"
"거주지에서 희망교까지 거리 기재(Km)","제출"
"배치유형: 일반학급/특수학급/특수학교/순회학급 택1","제출"
"진단 평가 의뢰 사유: 학부모 자필로 기재하며 배치 희망 사유를 구체적으로 작성","제출"
"1희망교와 최근거리 학교가 다를 경우 구체적인 사유 작성","제출"
"특수교육대상자 선정 배치 중도 취소자는 특수교육운영위원회 심사 전까지 특수교육대상자 선정 배치 의뢰 취소 신청서를 제출해야 함을 안내받았습니다.확인하였다.","제출"
"(휠체어 및 보조기 사용 특수교육대상자) 1~3희망교의 편의시설 여부를 확인해야 함을 안내받았습니다.확인하였다.","기타"
"보유기간: 특수교육대상자 선정 배치 업무 종료 시까지 동의를 하여야 특수교육대상자 선정 배치 서류접수가 가능합니다.2024년 월 일 안내 내용 확인 여부 선정 배치 과정 중 결격 사유 발생 시 심사를 중단할 수 있으며, 이와 관련한 책임은 신청자에게 있음을 안내받았습니다.","제출"
"특수교육대상자 선정 배치 중도 취소자는 특수교육운영위원회 심사 전까지 특수교육대상자 선정 배치 의뢰 취소 신청서를 제출해야 함을 안내받았습니다.","제출"
"특수교육대상자가 특별한 사유 없이 선정 배치된 교육기관에 입학하지 않을 경우, 특수교육대상자 선정 배치 취소 신청서를 제출해야 함을 안내받았습니다.","제출"
"(휠체어 및 보조기 사용 특수교육대상자) 1~3희망교의 편의시설 여부를 확인해야 함을 안내받았습니다.","기타"
"예 기타 증빙서류 첨부장애인 등에 대한 특수교육법 제19조2항 및 동법 시행령 제14조1항에 의거하여 의무교육의 취학유예를 신청합니다.","제출"
"개인정보 수집 이용에 동의","제출"
"민감정보 수집 이용에 동의","제출"
"개인정보 제3자 제공에 동의","제출"
"민감정보 제3자 제공에 동의","제출"
"특수교육대상자로 선정 배치 후 취학유예를 할 경우는 특수교육운영위원회에 취학유예 승인을 받아야 하며, 미승인 시 특수교육대상자 선정 배치 취소 신청을 하고, 초 중등교육법 시행령 제28조 제1항에 따라 취학 의무를 면제 또는 유예하여야 함을 안내받았습니다.","기타"
"동의를 하여야 특수교육대상자 선정 배치 서류접수가 가능합니다.","제출"
"봉사활동 실적 연계사이트(1365자원봉사포털, VMS, DOVOL)를 이용하는 경우 학생은 봉사활동 계획서 및 확인서를 학교에 제출할 필요 없으나, 사전에 반드시 담임교사와 상담을 실시하여 인정 가능 기관과 활동내용을 확인","제출"
"봉사활동 실적 연계사이트(1365자원봉사포털, VMS, DOVOL)에 등록되어 있는 봉사기관의 활동이라도 ""2026학년도 학생 봉사활동 운영 계획""에 벗어날 경우 실적으로 인정하지 않으므로 사전에 반드시 담임선생님과 상담 후 실시해야 합니다.","기타"
"개인적으로 대한체육회 또는 해당 종목협회에 등록하여 학생 선수로 활동하는 자녀를 두신 학부모님들께서는 다음 내용을 참고하시어 담임선생님 회신하여 본교 학생 선수 파악에 협조해주시기 바랍니다.","제출"
"학생 선수에 해당되나 미제출하여 본교 학생 선수 명단에 포함되지 않았을 경우 대회 참가 및 학사 일정에 불이익을 받을 수 있으니 반드시 제출할 수 있도록 협조 부탁드립니다.","제출"
