"text","category"
"13.(수) 18:00(기간 중 24시간 참여 가능) 원활한 서비스 운영을 위해 일부 시간대 에는 접속이 제한됩니다. '26.","기타"
"대상 : 일산초등학교 4학년 ~ 6학년3.","기타"
"조사 참여 : 학교폭력 실태조사 누리집(https://survey.eduro.go.kr) 컴퓨터 및 모바일 기기(스마트폰, 태블릿)로 참여 가능하며 인터넷 브라우저에서 누리집 주소를 입력하여 실태조사에 참여 가능 조사 관련 문의 및 상담 : 학교폭력 실태조사 시 도별 누리집에 안내(09:00~18:00, 주말 및 공휴일 미 운영)4.","기타"
"조사 범위 : 2025년 2학기 시작부터 조사 시점까지의 학교폭력 목격 피해 가해 경험 등내 아이를 학교폭력으로부터 안전하게 보호하고 학교의 건전한 면학 분위기 조성을 위해 자녀가 조사에 참여할 수 있도록 적극적으로 독려해 주시고, 솔직한 응답 및 비밀보장을 위해 가정에서 개별적으로 참여할 수 있도록 지도 부탁드립니다.","건강·안전"
"참여하기 버튼 클릭 학교폭력 실태조사 참여 사이트 (https://survey.eduro.go.kr)에 접속하여 해당 시 도교육청을 선택합니다. 설문참여하기 를 선택합니다.","제출"
"본인에게 적합한 언어를 선택합니다. 다문화 학생은 언어 버튼 클릭 참여하기 버튼을 클릭하여 실태조사에 참여합니다. 취소 선택 시 이전화면으로 돌아갑니다.","기타"
"학교폭력 예방교육 동영상 시청 본인에게 적합한 언어를 선택합니다. 학교찾기 기능을 선택합니다. 본인 학교 입력 후 학교찾기를 선택, 확인 버튼을 클릭합니다.","기타"
"학년 선택 후 참여번호 를 입력합니다. 참여번호 최초 1회는 학교폭력 담당 선생님이 일괄발급 이후에, 재발급이 가능합니다. 설문시작 버튼을 클릭합니다.","기타"
"설문 응답 시작 - 본인에게 적합한 언어를 선택 후 설문을 시작합니다.","제출"
"투명도 조절바를 통하여 투명도를 조절합니다.","기타"
"학교폭력 예방 및 신고안내 동영상 어울림 앱 안내확인 후 제출하기 버튼을 클릭하여 설문을 제출합니다. 확인 버튼을 클릭하여 제출을 확인합니다.","기타"
"13.(수) 18:00(기간 중 24시간 참여 가능) 원활한 서비스 운영을 위해 일부 시간대 에는 접속이 제한됩니다.","기타"
"대상 : 초등학교 4학년 ~ 고등학교 3학년 재학생","기타"
"조사 참여 : 학교폭력 실태조사 누리집 (https://survey.eduro.go.kr) 컴퓨터 및 모바일 기기(스마트폰, 태블릿)로 참여 가능 하며 인터넷 브라우저에서 누리집 주소를 입력하여 실태조사에 참여 가능 조사 관련 문의 및 상담 : 학교폭력 실태조사 시 도별 누리집에 안내 (09:00~18:00, 주말 및 공휴일 미 운영)","기타"
"조사 범위 : 2025년 2학기 시작부터 조사 시점까지의 학교폭력 목격 피해 가해 경험 등내 아이를 학교폭력으로부터 안전하게 보호하고 학교의 건전한 면학 분위기 조성을 위해 자녀가 조사에 참여할 수 있도록 적극적으로 독려해 주시고, 솔직한 응답 및 비밀보장을 위해 가정에서 개별적으로 참여할 수있도록 지도 부탁드립니다.","건강·안전"
"2026년 1차 학교폭력 실태조사는 2025년 2학기부터 현재까지 학교나 학교 밖에서 발생 한 학교폭력 관련 경험과 학교폭력에 대한 학생의 인식을 조사하기 위해 실시하는 설문 조사입니다.","제출"
"20.(월) 07:00 ~ 10:00 (3시간) 조사 대상 : 초등학교 4학년 ~ 고등학교 3학년 재학생 조사 범위 : 2025년 2학기 시작부터 조사 시점까지의 학교폭력 목격 피해 가해 경험 등 설문조사 참여 절차 설문조사 참여 절차 접속하기 : 학교폭력 실태조사 이트(https://survey.eduro.go.kr)에 접속하여 시 도 교육청을 선택합니다.","제출"
"컴퓨터 및 모바일 기기(스마트폰, 태블릿)로 참여 가능하며 인터넷 브라우저에서 누리집 주소를 입력하여 실태조사에 참여 가능 참여하기 : 초기화면 하단의 참여하기 버튼을 클릭합니다.","기타"
"다문화 학생은 본인이 주로 사용하는 언어 버튼을 클릭하여 선택한 언어로 설문참여 가능 (지원 다국어 : 영어, 중국어, 일본어, 베트남어, 태국어, 필리핀어, 러시아어) 참여번호 입력하고 설문시작하기 : 학교명, 학년, 참여번호를 입력하고 설문시작 버튼을 클릭하여 학적을 확인하고 설문조사를 시작합니다.","제출"
"예방교육 동영상 시청하기 : 설문시작 전 학교폭력에 대한 예방교육 동영상을 시청합니다.","기타"
"설문 응답하기 : 문항에 대한 학생 본인의 생각과 의견을 기록합니다.","제출"
"해당 문항 설문을 완료하면, 다음문항 버튼을 클릭하여 설문 진행 각 문항에 대한 설문 시 해당내용을 음성으로 들려주며, 스피커 모양의 버튼을 클릭 하면 음성안내를 설정/해제 가능 설문 결과 제출하기 : 객관식 문항 응답하고 어울림 앱 안내 확인 후 제출하기 버튼을 클릭하여 설문 결과를 제출합니다.","기타"
"(본인의 참여번호 필요)","기타"
"참여하기 버튼 클릭 학교폭력 실태조사 참여 사이트 (https://survey.eduro.go.kr)에 접속하여 해당 시 도교육청을 선택합니다.","기타"
"설문참여하기 를 선택합니다.","제출"
"본인에게 적합한 언어를 선택합니다.","기타"
"다문화 학생은 언어 버튼 클릭 참여하기 버튼을 클릭하여 실태조사에 참여합니다.","기타"
"취소 선택 시 이전화면으로 돌아갑니다.","기타"
"학교폭력 예방교육 동영상 시청 본인에게 적합한 언어를 선택합니다.","기타"
"학교찾기 기능을 선택합니다.","기타"
"본인 학교 입력 후 학교찾기를 선택, 확인 버튼을 클릭합니다.","기타"
"학년 선택 후 참여번호 를 입력합니다.","기타"
"설문시작 버튼을 클릭합니다.","기타"
"투명도 조절바를 통하여 투명도를 조절 합니다.","기타"
"학교폭력 예방 및 신고안내 동영상 어울림 앱 안내확인 후 제출하기 버튼을 클릭하여 설문을 제출합니다.","기타"
"확인 버튼을 클릭하여 제출을 확인합니다.","기타"
"본교는 3월 23일(월)부터 4월 3일(금)까지 '생명존중 교육주간'을 운영합니다.","기타"
"가정에서도 안내드 리는 연수 자료를 적극 활용하셔서 학생들과 대화를 통해 서로를 이해하는 시간이 되시길 바랍니다.","일정"
"아이가 불안하거나 스트레스를 받을 때, 부모가 안정적인 정서적 지지자가 되어주세요.","기타"
"이와 더불어 인성교육 실천 운동을 확산하기 위해 3월 23일(월)부터 4월 3일(금)까 지 '1학기 인성교육 실천주간'으로 정하여 운영합니다.","기타"
"매주 수요일 가족 사랑의 날을 실천해보는 건 어떨까요?","기타"
"3) '스마트폰 없는 날' 실천하기","기타"
"4) 가정 내 '가족의 날' 운영하기","기타"
"5) 가족이 함께하는 '공감 소통데이' 운영하기","기타"
"1) 일주일에 한 번 이상 ""가족 식사의 날""을 가진다.","기타"
"18.(수) 14:00 ~ 14:20(20분) 대피훈련 미실시 대 상 : 전교생, 교사 내 용 : 공습 상황 시 국민행동요령 교육","기타"
"2026년 3월 18일에 국민 학생의 안전을 보장하기 위하여 공습 상황에 대비하는 비상시 대피 훈련을 진행하고, 국민행동요령 교육을 실시하고자 합니다.이와 더불어 학생들이 유사시에 집 근처의 비상 대피소를 미리 파악하여 행동할 수 있도록 '내 주변 대피소 찾기'과제를 부여하고자 하니, 학부모님들께서 아래 방법에 따라 학생들이 직접 집 주위의 대피소를 찾을 수 있도록 안내 부탁드립니다.학교 발전을 위해 보내주시는 많은 관심과 격려에 깊이 감사드립니다.","기타"
"18.(화)까지 담임 선생님께 제출합니다.","제출"
"학부모 협조사항 학생과 함께 네이버지도 또는 카카오맵, 티맵, 안전디딤돌 스마트폰 앱을 사용하여 집 학교 주변 대피소 확인 가정에서 활동 시 공습 상황 발생할 때 행동요령에 대해 교육","기타"
"2026년 3월 19일에 국민 학생의 안전을 보장하기 위하여 공습 상황에 대비하는 국민행동요령 교육을 실시하고자 합니다.이와 더불어 학생들이 유사시에 집 근처의 비상 대피소를 미리 파악하여 행동할 수 있도록 '내 주변 대피소 찾기' 과제를 부여하오니, 학부모님들께서 아래 방법에 따라 학생들이 직접 집 주위의 대피소를 찾을 수 있도록 지도 부탁드립니다.학교 발전을 위해 보내주시는 많은 관심과 격려에 깊이 감사드립니다.","기타"
"늘품거점늘봄센터 4월 신청 안내 광주광역시 북구 서양로 99, 늘품거점늘봄센터(광주효동초등학교 별관 모듈러교실) 돌봄 사각지대를 방지하고 주말 긴급 돌봄이 필요한 수요자들에게 안전한 맞춤형 돌봄서비스를 제공하기 위한 ""늘품거점늘봄센터(광주효동초등학교 별관 모듈러교실)""가 운영 중입니다.4월 늘품거점늘봄센터 참여를 원하시는 학부모님께서는 정해진 기간 내에 광주광역시교육청 늘봄지원센터 누리집을 통해 신청을 해주시기 바랍니다.","기타"
"운영 시간: 토 일요일만 운영 09:00~17:00 (법정 임시 공휴일 제외)3.","일정"
"운영 장소: 늘품거점늘봄센터(광주효동초등학교 별관 모듈러교실)5.","일정"
"25.(수) (매월 넷째주 월요일~수요일)2.","기타"
"방 법: 광주광역시교육청 늘봄지원센터 누리집 https://after.gen.go.kr/ -""늘품거점늘봄센터""- 참여신청(긴급돌봄 포함) 신청3.","기타"
"신청 관련- 광주광역시교육청 늘봄지원센터 홈페이지에 기재된 양식 제출(재학증명서, 주민등록등본 필수)- 매주 토요일/일요일/오전/오후 선택 신청(오전, 오후 모두 신청 가능)- 등 하교는 반드시 보호자 동행 (대리인 지정 가능)안전관리(신설 )2026년 4월부터 늘품거점늘봄센터 이용 학생의 안전 관리를 위해 소속학교에 이용 학생 현황 안내 문의062-712-6875 (광주광역시교육청시민협치진흥원 늘봄지원센터)2026.","건강·안전"
"2026 - 54호 광주수창 통신문 2026년 3월 27일 바르고 굳세게 문의 : 520-2791 2026년 4월 과학교육체험관 토요 개인체험 안내학부모님 안녕하십니까?","기타"
"운영 시간: 프로그램 당 40분 수업교시교육분야운영 시간비고1과학 체험 09:30~10:1010분 쉬는 시간2과학 체험 10:20~11:004.","일정"
"운영 장소: 광주광역시교육청창의융합교육원 체험관 4층(수학체험센터)5.","일정"
"신청 방법: 광주광역시교육청창의융합교육원 누리집(홈페이지)을 통한 개인 신청- 누리집(https://gice.gen.go.kr)- 과학교육 - 과학 천문교육체험 - 체험관 개인체험 신청 - 회원가입 후 체험 신청 신청 관련 문의: 220-98128.","제출"
"안내 사항- 현장 접수 불가- 개인 물병(컵) 지참- 등록: 프로그램 운영 당일 체험관 4층, 9시 20분까지 등록부에 서명- 학부모는 수학체험센터 내부로 출입 불가(단, 체험 등록장소까지 인솔 가능)9.","제출"
"4월부터 늘봄학교 프로그램을 온라인 프로그램으 로 수강 신청을 합니다 .","기타"
"다양하고 수준 높은 늘봄학교 활동에 많이 참여하여 배움의 즐거움과 실력 향상 및 자신의 소질을 계발하는 기회가 될 수 있도록 적극 협조해 주시면 감사하겠습니다.","기타"
"표 오 정 초 등 학 교 http://www.k-ojong.es.kr 업무담당: (062)250-1723 FAX: (062)250-1798","기타"
"4월 온라인 수강신청 방법 운영기간 : 4월 1일(수) - 4월 30일(목) 신청기간 : 3월 27일(금) 21:00- 3월 21일(화) 09:00 이 체 일 : 4월 16일(목) - 4월 21일(화) 수강 신청 방법 홈페이지 늘봄학교 신청란에 기간내 신청 온라인 신청이 어려운 경우 해당 과목 강사님께 전화로 신청 가능","제출"
"방과후학교 운영이 불가능한 경우","기타"
"법정전염병 등으로 학생의 학교출석이 불가능한 경우 방과후학교 프로그램을 운영할 수 없게 된 날 이미 납부한 수강료를 일할 계산한 금액 학생이 본인의 의사로 수강을 포기한 경우 수강료 징수기간이 1월 이내인 경우 수강개시 이전 이미 납부한 수강료 전액 총 수강시간의 1/3경과 전 이미 납부한 수강료의 2/3 해당액 총 수강시간의 1/2경과 전 이미 납부한 수강료의 1/2 해당액 총 수강시간의 1/2경과 후 반환하지 아니함 수강료 징수기간이 1월을 초과하는 경우 수강개시 이전 이미 납부한 수강료 전액 수강개시 이후 반환사유가 발생한 해당 월의 반환 대상 수강료(수강료 징수기간이 1월 이내인 경 우에 따라 산출된 수강료를 말한다)와 나 머지 월의 수강료 전액을 합산한 금액","기타"
"2026년 4월 방과후, 맞춤형 프로그램 안내 프로그램명 학생 최대 정원 요일 운영 시간 수강료(원) 비고 방과후 프로그램 (1학년~ 6학년) 공예 (문혜령) 20 수 금 1부 1-3학년 13:00~13:50 32,000 (재료비 13,000원 별도) 010-3582-0335 늘봄 3교실 (4층 3-2반옆) 20 2부 전학년 14:00~14:50 20 3부 전학년 15:00~15:40 컴퓨터 A (임선진) 22 화 목 1부 1-3학년 13:50~14:40 32,000 (교재비 별도) 010-9720-9712 컴퓨터실 (3층 6-1빈옆) 22 2부 전학년 14:50~15:40 22 3부 전학년 15:50~16:40 컴퓨터 B (이신우) 22 수 금 1부 1-3학년 13:00~13:50 32,000 (교재비 별도) 010-7636-3638 컴퓨터실 (3층 6-1반옆) 22 2부 전학년 14:00~14:50 22 3부 전학년 15:00~15:40 맞춤형 프로그램 (1~2학년) : 수강료 무료 1~2학년 대상이나 정원 미달일 경우 3~6학년도 참여 가능 로봇과학 (최바다) 20 월 1부 1~2학년 13:50~14:40 무료 (예산에 따라 교구비 별도 안내) 010-5057-5522 늘봄 3교실 (4층 3-2반옆) 20 2부 1~2학년 14:50~15:40 종이접기 (정민초) 15 월 1부 1~2학년 13:50~14:40 무료 010-5204-5312 늘봄 1교실 (6학년연구실옆) 15 2부 1~2학년 14:50~15:40 보드게임 (한경아) 15 화 목 1부 1~2학년 13:50~14:40 010-4119-2752 늘봄2교실 (3층 5-1반옆) 15 2부 1~2학년 14:50~15:40 신체놀이 (박라윤) 15 수 금 1부 1~2학년 13:00~13:50 010-5622-4487 놀이실 (영어센터1층) 15 2부 1~2학년 14:00~14:50 바이올린 (진채영) 12 수 금 1부 1~2학년 14:00~14:50 010-7536-0975 늘봄2교실 (3층 5-1반옆) 12 2부 1~2학년 15:00~15:50 방송댄스 (김미영) 20 화 목 1부 1~2학년 13:50~14:40 010-6816-8008 놀이실 (영어센터1층) 20 2부 1~2학년 14:50~15:40","비용"
